id,linguagem,dificuldade,titulo,descricao,objetivo,palavra_chave,xp_recompensa,tempo_limite_segundos,dica
JADSI998,JavaScript,Simples,Desafio Simples de JavaScript,Crie um exemplo utilizando 'function' em JavaScript.,Demonstrar uso de function,function,238,300,Pesquise como utilizar function corretamente.
JADSI999,JavaScript,Simples,Desafio Simples de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,406,60,Pesquise como utilizar array corretamente.
JADSI1000,JavaScript,Simples,Desafio Simples de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,367,60,Pesquise como utilizar DOM corretamente.
JADME1,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,198,30,Pesquise como utilizar DOM corretamente.
JADME2,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,155,60,Pesquise como utilizar let corretamente.
JADME3,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,471,300,Pesquise como utilizar array corretamente.
JADME4,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,381,300,Pesquise como utilizar const corretamente.
JADME5,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,321,120,Pesquise como utilizar event corretamente.
JADME6,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,154,120,Pesquise como utilizar event corretamente.
JADME7,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,117,60,Pesquise como utilizar array corretamente.
JADME8,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,461,30,Pesquise como utilizar array corretamente.
JADME9,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,358,300,Pesquise como utilizar const corretamente.
JADME10,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,360,300,Pesquise como utilizar event corretamente.
JADME11,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,394,60,Pesquise como utilizar array corretamente.
JADME12,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,158,30,Pesquise como utilizar array corretamente.
JADME13,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,240,30,Pesquise como utilizar array corretamente.
JADME14,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,134,30,Pesquise como utilizar const corretamente.
JADME15,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,311,120,Pesquise como utilizar event corretamente.
JADME16,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,347,300,Pesquise como utilizar API corretamente.
JADME17,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,458,120,Pesquise como utilizar let corretamente.
JADME18,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,91,30,Pesquise como utilizar API corretamente.
JADME19,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,219,30,Pesquise como utilizar const corretamente.
JADME20,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,273,300,Pesquise como utilizar DOM corretamente.
JADME21,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,382,300,Pesquise como utilizar array corretamente.
JADME22,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,393,30,Pesquise como utilizar array corretamente.
JADME23,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,380,300,Pesquise como utilizar DOM corretamente.
JADME24,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,202,300,Pesquise como utilizar const corretamente.
JADME25,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,291,30,Pesquise como utilizar DOM corretamente.
JADME26,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,202,300,Pesquise como utilizar API corretamente.
JADME27,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,122,120,Pesquise como utilizar const corretamente.
JADME28,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,365,30,Pesquise como utilizar array corretamente.
JADME29,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,50,60,Pesquise como utilizar array corretamente.
JADME30,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,221,60,Pesquise como utilizar event corretamente.
JADME31,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,125,300,Pesquise como utilizar let corretamente.
JADME32,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,136,60,Pesquise como utilizar DOM corretamente.
JADME33,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'function' em JavaScript.,Demonstrar uso de function,function,216,120,Pesquise como utilizar function corretamente.
JADME34,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,438,300,Pesquise como utilizar event corretamente.
JADME35,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,396,300,Pesquise como utilizar const corretamente.
JADME36,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,155,300,Pesquise como utilizar let corretamente.
JADME37,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,355,120,Pesquise como utilizar const corretamente.
JADME38,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,222,120,Pesquise como utilizar event corretamente.
JADME39,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'function' em JavaScript.,Demonstrar uso de function,function,152,120,Pesquise como utilizar function corretamente.
JADME40,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,453,120,Pesquise como utilizar let corretamente.
JADME41,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,235,300,Pesquise como utilizar DOM corretamente.
JADME42,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,389,120,Pesquise como utilizar API corretamente.
JADME43,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,88,300,Pesquise como utilizar const corretamente.
JADME44,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'function' em JavaScript.,Demonstrar uso de function,function,312,300,Pesquise como utilizar function corretamente.
JADME45,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,66,30,Pesquise como utilizar const corretamente.
JADME46,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,428,30,Pesquise como utilizar const corretamente.
JADME47,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'function' em JavaScript.,Demonstrar uso de function,function,389,60,Pesquise como utilizar function corretamente.
JADME48,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,463,300,Pesquise como utilizar array corretamente.
JADME49,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,244,300,Pesquise como utilizar const corretamente.
JADME50,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,399,60,Pesquise como utilizar const corretamente.
JADME51,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,426,300,Pesquise como utilizar let corretamente.
JADME52,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,456,300,Pesquise como utilizar array corretamente.
JADME53,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,418,60,Pesquise como utilizar const corretamente.
JADME54,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,423,60,Pesquise como utilizar const corretamente.
JADME55,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,308,300,Pesquise como utilizar let corretamente.
JADME56,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,338,60,Pesquise como utilizar let corretamente.
JADME57,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,83,300,Pesquise como utilizar event corretamente.
JADME58,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,250,30,Pesquise como utilizar array corretamente.
JADME59,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,99,30,Pesquise como utilizar API corretamente.
JADME60,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'function' em JavaScript.,Demonstrar uso de function,function,358,30,Pesquise como utilizar function corretamente.
JADME61,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,330,300,Pesquise como utilizar let corretamente.
JADME62,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,418,30,Pesquise como utilizar DOM corretamente.
JADME63,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,276,60,Pesquise como utilizar array corretamente.
JADME64,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,431,60,Pesquise como utilizar API corretamente.
JADME65,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,208,120,Pesquise como utilizar DOM corretamente.
JADME66,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,279,60,Pesquise como utilizar API corretamente.
JADME67,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,290,120,Pesquise como utilizar array corretamente.
JADME68,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,235,120,Pesquise como utilizar event corretamente.
JADME69,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'function' em JavaScript.,Demonstrar uso de function,function,297,300,Pesquise como utilizar function corretamente.
JADME70,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,79,30,Pesquise como utilizar API corretamente.
JADME71,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'event' em JavaScript.,Demonstrar uso de event,event,151,300,Pesquise como utilizar event corretamente.
JADME72,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'function' em JavaScript.,Demonstrar uso de function,function,262,120,Pesquise como utilizar function corretamente.
JADME73,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,412,120,Pesquise como utilizar API corretamente.
JADME74,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,336,30,Pesquise como utilizar array corretamente.
JADME75,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'function' em JavaScript.,Demonstrar uso de function,function,196,120,Pesquise como utilizar function corretamente.
JADME76,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,301,60,Pesquise como utilizar API corretamente.
JADME77,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,189,300,Pesquise como utilizar array corretamente.
JADME78,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,344,120,Pesquise como utilizar DOM corretamente.
JADME79,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'let' em JavaScript.,Demonstrar uso de let,let,302,60,Pesquise como utilizar let corretamente.
JADME80,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,169,300,Pesquise como utilizar array corretamente.
JADME81,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'API' em JavaScript.,Demonstrar uso de API,API,331,30,Pesquise como utilizar API corretamente.
JADME82,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,444,120,Pesquise como utilizar array corretamente.
JADME83,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'const' em JavaScript.,Demonstrar uso de const,const,306,30,Pesquise como utilizar const corretamente.
JADME84,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'array' em JavaScript.,Demonstrar uso de array,array,219,300,Pesquise como utilizar array corretamente.
JADME85,JavaScript,Media,Desafio Media de JavaScript,Crie um exemplo utilizando 'DOM' em JavaScript.,Demonstrar uso de DOM,DOM,226,30,Pesquise como utilizar DOM corretamente.
